Unnamed: 0,BREED,GENDER_01,AGEATSURGERYmo,BODYWEIGHTKG,Taglia,BCS,YEAR,GENERATION,STEMSIZE,CUPSIZE,NECKSIZE,HEADSIZE,ALO,CUPRETROVERSION,STEMANTEVERSIONREAL,RECTUSFEMORISM.RELEASE,LUX_01,LUX_CR,mse
3569,11.69745199556035,0.0605096008879296,15.81242023724742,38.719745933496526,1.0,5.0,2010.273884789345,3.878980798224141,0.9394903991120704,3.181528802663789,4.12101920177586,0.0605096008879296,45.18152880266379,28.78980798224141,35.421019201775856,0.0,1,0.9394903991120704,1.998849722898007
3570,3.0180721523214604,0.995481961919635,5.571335306016383,18.47499943213405,0.0045180380803649,5.0,2015.9457835430355,4.99096392383927,2.9909639238392702,2.01807215232146,4.004518038080365,0.0045180380803649,40.03162626656256,14.932229428794525,22.531626266562554,0.0,1,0.0,1.998849722898007
3571,4.838739235748967,0.6451575955313792,43.17724595828763,23.548424044686207,0.3548424044686209,5.354842404468621,2010.7096848089373,4.0,3.0,1.3548424044686205,3.354842404468621,0.0,45.0,16.935472786594136,33.88063038212552,0.0,1,5.551115123125783e-17,1.998849722898007
3572,11.99752778375538,1.0,79.6137608566668,28.99394307020068,1.0,5.0,2006.01606940559,3.003708324366932,1.0024722162446214,2.0,4.0,0.0,45.99258335126613,12.004944432489244,31.27886255110849,0.0,1,0.0012361081223106,1.998849722898007
3573,5.137850267214265,0.9770249554642892,49.29766345803328,37.70132442103576,1.0,5.977024955464289,2008.977024955464,3.977024955464289,0.0,2.977024955464289,3.977024955464289,0.0,48.04595008907143,25.86214973278573,26.02406524049284,0.0,1,0.977024955464289,1.998849722898007
3574,3.008732892179199,1.0,10.015617322180471,31.80407534968363,1.0,5.002910964059733,2020.9927225898507,5.998544517970133,0.0014554820298664,3.998544517970133,4.001455482029867,0.9985445179701335,40.00291096405974,15.998544517970132,24.20509418710453,0.0,1,0.0,1.998849722898007
3575,5.000037110829149,0.99999257783417,110.69922265183207,31.99990870736029,0.99999257783417,5.0,2015.0000222664976,5.0000074221658295,1.00000742216583,2.99998515566834,4.9999925778341705,0.0,42.99999257783417,24.99990351184421,31.2999346849407,1.99998515566834,1,7.42216582988453e-06,1.998849722898007
3576,9.942944984393732,0.9918492834848192,8.502445214954555,30.07009616203056,1.0,5.991849283484819,2012.0733564486368,4.016301433030362,0.0,3.008150716515181,4.0,0.0081507165151808,46.00815071651518,15.040753582575904,35.23805455448462,0.0,1,1.0,1.998849722898007
3577,7.010567085285882,0.0,6.610449673227144,34.94927799062776,1.0,5.0,2004.0387459793812,3.0070447235239213,1.0035223617619609,5.985910552952157,4.992955276476079,0.9964776382380393,46.9823881911902,0.0634025117152923,29.52042969821937,0.0035223617619607,1,0.0035223617619607,1.998849722898007
3578,11.060382711774055,0.4698086441129711,9.33269524920088,30.0,1.0,6.0,2015.7113394912087,5.060382711774058,1.5905740676610869,3.0,4.0,0.0,43.93961728822594,14.120765423548116,25.7329907631862,0.0,1,0.0,1.998849722898007
3579,11.95629044133768,0.9951433823708534,79.3592111409628,29.033996323404025,1.0,5.0,2006.067992646808,3.01456985288744,1.0097132352582932,2.0097132352582934,4.0,0.0048566176291466,45.98543014711256,12.111702205470372,31.23395000024361,0.0,1,0.0048566176291465,1.998849722898007
3580,8.999971866288893,-5.551115123125783e-17,16.86998051740506,47.99992966572224,1.0,5.0,2003.9999859331444,3.0,0.9999929665722236,7.999964832861119,5.0,0.0,47.999971866288895,24.999908565438908,31.3,0.0,1,0.0,1.998849722898007
3581,8.880558756520646,0.0,9.21777649739174,39.35832373043806,1.0,6.0,2011.8805587565207,4.0,0.1194412434793545,3.0,4.0,0.0,47.28335253912388,17.76111751304129,27.7,0.0,1,0.0,1.998849722898007
3582,3.0,0.0,24.618427955971523,46.79665258998333,1.0,5.986290412768323,2012.0616931425425,4.013709587231677,1.020564380847515,6.020564380847516,4.013709587231677,1.0068547936158383,45.0,17.979435619152486,20.834959447440777,0.0,1,0.0068547936158384,1.998849722898007
3583,8.014481270485817,0.0,8.52784942554181,25.849275936475703,1.0,5.0,2013.009654180324,4.5024135450809695,0.0,3.0,4.0,0.0,47.98551872951418,19.4686239139474,32.47682996722269,0.4975864549190303,1,1.0,1.998849722898007
3584,1.0363829845272994,0.0,97.95346693409242,24.175851091881945,1.0,5.0,2008.9696808462272,3.99393616924545,2.9878723384909,2.024255323018199,4.0121276615091,0.0060638307545498,42.05457447679095,27.890851046418103,24.221223407640924,0.0,1,0.0,1.998849722898007
3585,9.003114178094329,0.0,16.912314759906156,47.9810035136246,1.0,5.0010380593647765,2004.013494771742,3.002076118729552,1.0020761187295522,7.995847762540897,4.998961940635224,0.001038059364776,48.00103805936477,25.0,31.28588239263905,0.0,1,0.0,1.998849722898007
3586,3.73093420761424,0.89558082748368,8.598044038054418,26.377121049137088,1.0,4.10441917251632,2017.686742482451,5.89558082748368,0.0,3.3132575175489603,4.0,1.0,45.0,8.73093420761424,21.520492290362608,0.20883834503264,1,0.1044191725163199,1.998849722898007
3587,11.99988314397254,0.0,57.63309728415783,29.700056090893177,1.0,5.999988314397254,2017.0,5.0,2.9999649431917623,4.0,4.0,1.0,48.9998714583698,24.99994157198627,17.70003622536851,-5.551115123125783e-17,1,-5.551115123125783e-17,1.998849722898007
3588,6.52629977033275,1.0,66.88841564962856,49.74331092103766,1.0,4.881574942583187,2002.1316510335023,2.4737002296672497,0.8815749425831876,5.644724827749563,6.644724827749563,1.0,47.64472482774956,18.57889931099825,30.056536897123472,0.0,1,0.0,1.998849722898007
3589,4.99376516934702,0.00311741532649,31.31947716211676,39.33453427814371,0.99688258467351,4.00311741532649,2015.0031174153264,5.0,1.00623483065298,5.98753033869404,4.0,0.99688258467351,42.99064775402053,24.9688258467351,31.272566745126888,0.0,1,0.0,1.998849722898007
3590,4.999962734901054,1.8632549473318605e-05,8.866646232970748,32.29987329866358,1.0,4.0,2013.0000931627476,4.000037265098947,0.9999813674505268,3.0,4.999981367450527,1.8632549473318605e-05,47.99994410235158,28.99960871646106,17.700057760903366,1.9999627349010531,1,0.9999813674505268,1.998849722898007
3591,9.005349903767877,1.0,15.363795551644603,32.66897055814631,1.0,5.994650096232123,2016.994650096232,5.0,0.0160497113036328,3.9893001924642446,4.0,0.9946500962321224,46.96255067362485,24.97325048116061,31.26201568324807,1.0053499037678777,1,0.0,1.998849722898007
3592,10.000015985874414,1.0,8.499954706689167,29.99970905708567,0.9999840141255864,5.9999840141255865,2012.0001119011208,4.000031971748827,0.0001438728697227,2.999968028251173,3.999952042376759,0.0,45.99990408475352,15.000031971748829,35.2997953808075,0.0,1,1.0,1.998849722898007
3593,10.547933251157842,0.0,30.41873696772433,25.637114212611102,1.0,5.0,2013.931399260421,5.0958665023156815,1.643799753473523,1.9041334976843176,4.0,0.0,44.2603337442108,12.575199013894093,26.560508277306315,-5.551115123125783e-17,1,0.547933251157841,1.998849722898007
3594,11.479578054699854,0.1734739817667152,85.6397883998251,41.75924615202732,1.0,5.0,2004.9591561094,2.8265260182332845,0.1734739817667151,3.0,5.0,0.0,51.65305203646657,15.346947963533433,31.3,0.0,1,0.0,1.998849722898007
3595,3.0973146181727658,1.0,7.740805614548165,25.548657309086384,1.0,4.048657309086383,2017.513426909136,5.854028072740851,0.0,3.0,4.0,0.951342690913617,45.24328654543192,8.0,20.965434850893704,2.775557561562892e-17,1,0.0,1.998849722898007
3596,4.9638300104721225,5.551115123125783e-17,12.163145802689307,32.9113835256567,1.0,4.981915005236061,2008.1265949633475,3.036169989527877,0.0,3.0,4.981915005236061,0.0,41.01808499476394,13.927660020944243,19.353722455493475,0.0361699895278772,1,0.0180849947639386,1.998849722898007
3597,10.0,1.0,14.813441979513,26.87557478967612,0.9971598592646652,4.9971598592646655,2016.0056802814704,5.002840140735335,3.0,2.0,3.997159859264665,0.0,40.01420070367667,20.011360562941334,24.22016499922088,1.9943197185293309,1,0.0028401407353347,1.998849722898007
3598,9.402803695375871,1.0,9.30257946100955,19.458560830970807,0.1194392609248253,4.119439260924826,2015.9695325642776,5.5222429563006985,2.641682217225524,2.0,3.1194392609248256,0.0,45.83607482647378,22.327850347052443,31.3,0.0,1,1.0,1.998849722898007
3599,10.240113903578449,0.0,17.990293834174643,24.712148074651974,1.0,5.0,2012.3997152410536,3.879943048210777,0.2401139035784458,2.879943048210777,4.0,0.0,45.0,16.720341710735337,28.1322050264412,0.0,1,1.0,1.998849722898007
3600,10.0,0.9749140692676084,9.89235964647042,24.157697640684503,1.0,5.0,2018.8996562770703,5.974914069267609,2.924742207802825,2.025085930732392,4.0,0.0250859307323917,39.94982813853522,15.974914069267609,14.40821322507885,0.0,1,0.9749140692676084,1.998849722898007
3601,1.139169408903788,0.0,9.806341200486358,19.114428180654222,0.0154632676559766,5.0,2005.15463267656,3.030926535311953,1.969073464688047,1.030926535311953,4.0,0.0154632676559764,49.81444078812828,12.04638980296793,24.17371244498484,0.0,1,0.0,1.998849722898007
3602,5.0,4.7290983854808566e-05,6.204941907812827,26.00028374590313,1.0,5.0,2011.0001891639356,4.000047290983855,4.729098385469754e-05,3.0,4.000047290983855,0.0,50.999621672129166,25.999952709016146,37.29971625409687,1.0000472909838547,1,0.9999527090161452,1.998849722898007
3603,3.2469097534209217,0.8765451232895392,6.623070098340232,20.81971558352503,0.1234548767104608,5.0,2014.2716317260536,4.753090246579078,2.629635369868617,2.1234548767104604,4.123454876710461,0.0,40.493819506841845,14.629635369868616,23.58640291505205,0.0,1,0.0,1.998849722898007
3604,9.003666824147938,0.9987777252840204,17.593051774127524,30.011489382330208,1.0,5.0,1998.009778197728,1.0024445494319592,0.0,5.996333175852062,4.001222274715979,0.9987777252840204,45.008555923011855,3.0146672965917567,31.3,0.0,1,5.551115123125783e-17,1.998849722898007
3605,6.998298984505678,0.0,16.13470071608417,54.48766763766616,1.0,6.999149492252839,2012.0,4.0,0.999149492252839,7.995747461264195,4.999149492252839,0.9991494922528392,42.997448476758514,18.996597969011358,29.49846908605511,0.001701015494322,1,0.0,1.998849722898007
3606,7.067523601653957,0.9774921327820142,8.794533042315543,36.8424449294741,1.0,5.0225078672179855,2008.090031468872,3.022507867217986,1.0450157344359716,2.9774921327820145,4.977492132782015,0.0,46.95498426556403,15.0,26.02154248297712,0.0,1,0.0,1.998849722898007
3607,7.062101704846638,1.0,26.84779764524067,49.4845558497729,1.0,5.0,2001.3312090925156,2.062101704846637,1.0414011365644251,7.875796590306725,5.979299431717788,0.9792994317177875,49.8343954537423,15.24840681938655,30.95430050968705,0.0,1,0.0,1.998849722898007
3608,7.0000025139634126,1.256981706387883e-06,9.330002015360666,47.99998516761586,1.0,5.000001256981706,2004.0000138267987,3.000002513963413,0.9999987430182936,5.999996229054881,4.999998743018294,0.9999987430182936,48.00000251396341,19.999997486036587,24.20000439943597,0.0,1,0.0,1.998849722898007
3609,2.0012105669919764,0.0,59.85789927934243,20.003285824692504,0.0001729381417108,5.000172938141711,2010.0003458762835,4.0,2.999481185574868,2.000172938141711,3.000172938141711,0.0,36.00207525770053,16.000345876283422,46.6967141753075,0.0,1,0.9998270618582892,1.998849722898007
3610,7.000051811226649,0.0,71.26562290072184,67.99935581374865,1.0,6.999965459182233,2007.0001208928625,3.0000172704088834,0.9999827295911168,3.0,4.999982729591117,0.0,46.99984456632005,19.999827295911167,20.800088079085302,0.0,1,0.0,1.998849722898007
3611,7.682128538275021,5.551115123125783e-17,9.330095917622096,48.1909938051611,1.0,4.829467865431245,2006.8990462876689,3.511596403706266,1.3410642691375108,5.3178714617249785,5.658935730862489,0.8294678654312446,48.78308225060618,11.705321345687556,26.813232900242472,2.775557561562892e-17,1,0.0,1.998849722898007
3612,5.57027113978287,0.0,51.090837989411824,37.68469917248154,0.885945772043426,5.885945772043426,2012.6843253677396,4.228108455913148,0.2281084559131481,2.771891544086852,4.0,0.0,40.22810845591315,14.657837316130278,27.106918014625816,1.771891544086852,1,0.114054227956574,1.998849722898007
3613,5.578060962606637,0.6317055767704804,10.690574776210088,28.593673155127963,1.0,4.36829442322952,2016.8951167303117,5.63170557677048,0.0,4.104883269688559,4.0,1.0,45.0,10.578060962606637,23.341231520283685,0.7365888464590391,1,0.3682944232295195,1.998849722898007
3614,8.990614707390476,0.0,9.440408898735452,36.012513723479366,1.0,5.0,2015.0093852926093,5.001564215434921,1.0,6.00156421543492,4.998435784565079,1.0015642154349207,40.00156421543492,15.014077938914289,31.283575737933333,0.0,1,0.9984357845650792,1.998849722898007
3615,2.9029570053354075,1.0,9.768809095220924,36.664596962424255,1.0,5.0,2018.6118280213416,5.902957005335407,0.0,3.902957005335407,4.0,0.9029570053354063,43.41774203201244,8.679300962652155,21.469596663185698,0.0,1,0.9029570053354063,1.998849722898007
3616,1.7913073838148783,0.0,63.36595215861942,26.967402689305796,1.0,4.604346308092561,2010.5826147676296,4.0,2.208692616185122,3.582614767629756,4.0,0.3956536919074389,39.23042415664793,24.834770464740487,28.59175598017257,0.0,1,0.3956536919074389,1.998849722898007
3617,9.723894332954233,0.0920352223485891,21.14204269747208,35.657872746858054,1.0,5.0,2013.6194716647717,4.723894332954233,0.0920352223485891,6.0,4.276105667045767,1.0,45.27610566704577,15.460176111742946,28.03132680045492,1.8159295553028216,1,0.9079647776514108,1.998849722898007
3618,1.0034143595225862,0.0005690599204309,55.83876376190157,31.998861880159136,1.0,6.0,2010.9977237603184,3.999430940079569,0.0005690599204311,2.000569059920431,4.999430940079569,0.0,38.00170717976129,26.98975692143224,31.29595967456494,0.0,1,0.0,1.998849722898007
3619,4.999999869420116,0.9999999673550292,11.533336676178312,27.999999771485204,1.0,4.999999967355029,2001.0000005549648,2.000000130579883,6.528994167531721e-08,1.999999967355029,4.0,0.0,51.99999977148521,10.0,31.29999960499585,0.0,1,0.999999967355029,1.998849722898007
3620,10.0,0.998040856832718,9.6152813167048,34.99216342733087,1.0,6.996081713665435,2020.9745311388251,5.994122570498154,0.0,3.998040856832718,4.0,0.998040856832718,47.00979571583641,18.01567314533825,20.817044545555355,0.0,1,0.998040856832718,1.998849722898007
3621,7.00000000119317,3.9772329873954954e-10,19.99999999542618,51.999999991250085,1.0,6.0,2008.000000001591,3.000000000397724,0.9999999996022768,5.99999999880683,4.0,0.9999999996022768,43.00000000119317,5.9658518125615956e-09,24.20000000441473,0.0,1,3.9772329873954954e-10,1.998849722898007
3622,5.946753037151547,5.551115123125783e-17,9.533017327894743,19.516537648917044,0.0177489876161512,5.964502024767698,2015.9467530371517,4.982251012383848,1.9822510123838488,2.0709959504646047,4.0,0.0177489876161511,41.87575708668694,19.01774898761615,31.370995950464604,0.0,1,0.0177489876161511,1.998849722898007
3623,6.323325204574381,0.6616626022871905,23.586626022871904,45.60161382973347,1.0,5.3383373977128095,1999.9849878068617,1.6616626022871903,0.6616626022871905,7.323325204574381,6.0,1.0,44.924939034307855,10.939951227446286,30.081985368233887,-5.551115123125783e-17,1,0.0,1.998849722898007
3624,11.999999999999549,2.2570834090629435e-13,15.999999999998556,37.799999999999365,1.0,5.000000000000451,2011.0000000000025,4.000000000000451,0.9999999999997744,3.0000000000002256,4.0,2.2570834090629435e-13,45.000000000000455,29.999999999997293,35.29999999999672,0.0,1,1.0,1.998849722898007
3625,12.965868523572665,0.0085328691068345,37.80351472538923,42.90784501364619,1.0,5.0,2008.1109272983888,3.025598607320504,0.9914671308931654,3.0085328691068347,4.0,0.0085328691068345,47.974401392679496,4.093861560175181,11.59386156017518,2.775557561562892e-17,1,0.9914671308931654,1.998849722898007
3626,3.001521954764751,0.0003804886911876,8.825123668279126,38.6054790371531,1.0,5.0,2020.992009737485,5.998478045235249,0.0003804886911877,4.000760977382376,4.001141466073563,1.0,47.00038048869119,20.0,27.70136975928828,0.0,1,0.9996195113088122,1.998849722898007
3627,11.998859034856274,0.0001901608572879,14.77126710517906,34.99638694371153,0.9998098391427122,5.0,2002.001140965144,3.0,0.0005704825718635,3.0,4.999619678285424,0.0,44.00038032171457,29.99714758714068,31.3,0.0,1,0.0001901608572878,1.998849722898007
3628,5.0,0.0,128.77978322290306,39.99239450404281,1.0,5.974648346809349,2011.0507033063811,4.012675826595325,1.0,3.0380274797859763,4.987324173404675,0.0126758265953253,41.025351653190654,35.86056590745142,41.56817140340862,0.0,1,0.0,1.998849722898007
3629,8.44732533035382,0.5175582232153934,14.250836974996895,43.78536206341401,1.0,5.0,2006.7190684285536,3.44732533035382,0.0,6.0,5.035116446430787,1.0,46.55267466964618,12.412208883923032,32.668558942867776,0.9648835535692132,1,0.4824417767846066,1.998849722898007
3630,9.999999998283588,5.551115123125783e-17,8.300000001888058,26.400000016477563,1.0,5.0,2015.0,5.0,1.716413011720874e-09,3.000000005149239,4.000000001716413,1.0,38.00000000343282,15.0,22.500000015104437,0.0,1,1.7164128451874203e-09,1.998849722898007
3631,9.021475879760164,0.9785241202398366,15.164793396921164,32.42081356311788,0.9785241202398366,5.978524120239837,2017.02147587976,5.021475879760163,0.0429517595203268,3.93557236071951,4.0,0.9785241202398368,46.892620601199184,24.72081356311788,31.111012258110563,0.9785241202398364,1,0.0214758797601634,1.998849722898007
3632,5.147613606231413,0.0,121.47357731479612,41.180908849851306,1.0,5.950033140801479,2011.0,4.0,1.0,3.2214204093471204,4.926193196884293,0.0738068031157067,40.92619319688429,34.45005713457016,41.537625033145446,0.0,1,0.0738068031157067,1.998849722898007
3633,5.0,0.0,30.62568879832558,39.14149234790212,1.0,4.040391820640293,2014.717257255518,4.919216358719414,0.9596081793597068,5.878824538079121,4.040391820640293,0.959608179359707,42.91921635871941,24.55568997295677,30.811258970252453,0.0,1,0.0,1.998849722898007
