CASE_ID;BREED;GENDER_01;AGEATSURGERYmo;BODYWEIGHTKG;Taglia;BCS;INDICATIONFORTHR;HIPRL;YEAR;n_luxation;GENERATION;STEMSIZE;CUPSIZE;NECKSIZE;HEADSIZE;ALO;CUPRETROVERSION;STEMANTEVERSIONREAL;RECTUSFEMORISM.RELEASE;first_lux_days_after_thr;DIRECTION;LUX_01;LUX_CR
2810;10;0;10,5;26,7;1;4;2;L;2020;;6;MEDIUM;4;4;1;45;18;20,8;NO;;;0;1
2811;8;0;8;39,1;1;5;2;R;2020;;6;LARGE;7;5;3;45;12;17,7;NO;;;0;1
2812;10;0;9,23333333333333;29;1;5;2;L;2019;;6;SMALL;2;4;0;45;20;27,7;NO;;;0;1
2813;10;0;10,3;31,2;1;7;2;L;2019;;6;SMALL;2;4;0;45;15;1,7;NO;;;0;1
2814;8;0;13,6333333333333;42,8;1;5;2;L;2019;;6;LARGE;6;5;1;40;14;14,6;NO;;;0;1
2815;8;0;68,9666666666667;49,7;1;6;2;L;2019;;6;LARGE;7;5;3;44;22;22,5;NO;;;0;1
2816;10;0;12,0333333333333;31;1;6;2;R;2019;;6;MEDIUM;4;4;1;45;15;22,5;NO;;;0;1
2817;10;1;11,1666666666667;32,7;1;6;2;R;2019;;6;MEDIUM;4;4;1;44;18;17,7;NO;;;0;1
2818;11;0;12,3;24;1;5;2;L;2019;;6;SMALL;2;4;0;45;15;22,5;NO;;;0;1
2819;10;1;11,3333333333333;24,5;1;6;2;R;2019;;6;SMALL;2;4;0;40;15;14,6;NO;;;0;1
2820;10;0;9,3;31,8;1;5;2;R;2019;;6;MEDIUM;4;4;1;45;18;17,7;NO;;;0;1
2821;12;0;25,7;29,2;1;5;2;L;2019;;6;MEDIUM;4;4;1;45;15;19,2;NO;;;0;1
2822;10;0;11,6;30,5;1;5;2;R;2019;;6;SMALL;4;4;1;43;23;24,2;NO;;;0;1
2823;10;1;12,6333333333333;32,8;1;5;2;L;2019;;6;MEDIUM;4;4;1;40;20;14,6;NO;;;0;1
2824;10;1;13,4;25;1;6;2;L;2019;;6;SMALL;2;4;0;45;15;14,6;NO;;;0;1
2825;10;0;92,0666666666667;39,9;1;7;2;L;2019;;6;MEDIUM;4;4;0;45;19;19,2;NO;;;0;1
2826;12;0;14,6;26,5;1;5;2;R;2019;;6;SMALL;2;4;0;40;18;24,2;NO;;;0;1
2827;3;0;8,3;34,8;1;4;2;R;2019;;6;LARGE;7;5;3;44;21;14,6;NO;;;0;1
2828;10;0;14,1666666666667;30,2;1;5;2;R;2019;;6;MEDIUM;4;4;1;48;16;19,2;PARTIAL;;;0;1
2829;10;1;51,3666666666667;29;1;6;2;R;2019;;6;SMALL;2;4;0;40;12;20,8;NO;;;0;1
2830;11;0;8,5;23;1;5;2;L;2019;;6;SMALL;2;4;0;38;14;17,7;NO;;;0;1
2831;12;0;31,3333333333333;37,8;1;5;2;L;2019;;6;LARGE;7;4;3;47;20;16,1;NO;;;0;1
2832;10;0;8,63333333333333;28,7;1;5;2;R;2019;;6;MEDIUM;4;4;1;43;10;17,7;NO;;;0;1
2833;9;1;15,6666666666667;35,4;1;5;2;R;2019;;6;LARGE;7;5;3;45;22;20,8;NO;;;0;1
2834;6;0;18,5333333333333;29;1;5;2;R;2019;;6;X-SMALL;2;4;0;40;16;17,7;NO;;;0;1
2835;9;0;9,36666666666667;44,5;1;5;2;L;2019;;6;LARGE;9;5;3;46;19;22,5;NO;;;0;1
2836;3;1;9,16666666666667;44,5;1;5;2;L;2019;;6;LARGE;7;4;3;45;12;24,2;NO;;;0;1
2837;3;0;9,36666666666667;27,6;1;5;2;R;2019;;6;MEDIUM;4;4;1;45;10;11,5;NO;;;0;1
2838;9;0;11,4333333333333;50,3;1;5;2;R;2019;;6;X-LARGE GIANT;9;5;2;45;20;20,8;NO;;;0;1
2839;9;0;13,5666666666667;43,2;1;5;2;R;2019;;6;LARGE;7;5;3;40;10;20,8;NO;;;0;1
2840;12;1;8,93333333333333;29;1;5;2;R;2019;;6;MEDIUM;4;4;1;38;15;24,2;NO;;;0;1
2841;2;0;7,4;26,4;1;5;2;R;2019;;6;MEDIUM;7;5;3;40;22;22,5;NO;;;0;1
2842;3;1;9,7;35,3;1;5;2;L;2019;;6;LARGE;7;5;3;40;6;29,5;NO;;;0;1
2843;8;0;8,86666666666667;46,3;1;6;2;R;2019;;6;LARGE;7;4;3;52;25;20,8;NO;;;0;1
2844;5;1;6,03333333333333;20,2;1;4;2;L;2019;;6;SMALL;3;4;0;40;10;24,2;NO;;;0;1
2845;6;1;115,166666666667;18,7;0;6;2;R;2019;;6;SMALL;2;4;0;40;12;22,5;NO;;;0;1
2846;5;1;6,96666666666667;23,6;1;4;2;R;2019;;6;SMALL;3;4;0;40;12;16,1;NO;;;0;1
2847;3;0;9,16666666666667;37,5;1;5;2;R;2019;;6;LARGE;7;5;3;40;15;24,2;NO;;;0;1
2848;5;0;83,7;38,6;1;4;2;L;2019;;6;LARGE;7;6;3;43;20;24,2;NO;;;0;1
2849;11;1;43,9666666666667;22,5;1;5;2;R;2018;;6;X-SMALL;2;4;0;38;16;24,2;NO;;;0;1
2850;11;1;7,63333333333333;15,2;0;5;2;L;2018;;6;SMALL;2;4;0;40;30;31,3;PARTIAL;;;0;1
2851;2;1;8,13333333333333;20;0;6;2;R;2018;;6;SMALL;2;4;0;40;20;25,9;YES;;;0;1
2852;11;0;11,4333333333333;24,2;1;5;2;L;2018;;6;MEDIUM;3;4;0;49;16;22,5;NO;;;0;1
2853;11;0;11,4333333333333;24;1;5;2;R;2018;;6;SMALL;2;4;0;40;16;20,8;NO;;;0;1
2854;12;0;24,1666666666667;38,4;1;5;2;L;2018;;6;LARGE;6;5;1;44;20;25,9;NO;;;0;1
2855;9;0;10,9;43;1;5;2;L;2018;;6;LARGE;6;4;1;45;18;27,7;PARTIAL;;;0;1
2856;7;1;7,93333333333333;41,8;1;6;2;R;2018;;6;LARGE;6;5;1;46;10;17,7;NO;;;0;1
2857;2;0;13,0666666666667;21,5;1;5;2;L;2018;;6;SMALL;2;4;0;46;10;24,2;PARTIAL;;;0;1
2858;2;0;7,73333333333333;33;1;5;2;L;2018;;6;LARGE;6;5;1;41;18;27,7;PARTIAL;;;0;1
2859;2;0;14,4;22,2;1;4,5;2;R;2018;;6;SMALL;2;4;0;45;15;20,8;PARTIAL;;;0;1
2860;11;0;8,66666666666667;18,1;0;4;2;L;2018;;6;X-SMALL;1;4;0;44;16;22,5;NO;;;0;1
2861;2;1;7,63333333333333;23,4;1;5;2;R;2018;;6;MEDIUM;3;4;0;46;10;24,2;NO;;;0;1
2862;12;0;10,2666666666667;39;1;5;2;L;2018;;6;LARGE;6;5;1;45;16;22,5;NO;;;0;1
2863;10;1;16,4666666666667;29;1;6;2;L;2018;;6;SMALL;2;4;0;45;20;22,5;NO;;;0;1
2864;10;0;8,66666666666667;38,2;1;7;2;L;2017;;5;MEDIUM;4;4;1;45;15;17,7;NO;;;0;1
2865;2;1;8,03333333333333;23,2;1;5;2;L;2017;;5;MEDIUM;4;4;1;44;18;31,3;NO;;;0;1
2866;5;0;7,66666666666667;29,3;1;4;2;L;2017;;5;MEDIUM;4;5;1;40;16;31,3;YES;;;0;1
2867;3;0;8,13333333333333;36,5;1;5;2;L;2017;;5;LARGE;4;5;1;45;18;24,2;NO;;;0;1
2868;12;1;8,63333333333333;26,7;1;5;2;R;2017;;5;MEDIUM;4;4;1;40;15;22,5;NO;;;0;1
2869;5;0;10,6;32,7;1;5;2;L;2017;;5;SMALL;4;4;1;45;24;24,2;PARTIAL;;;0;1
2870;2;1;20,6;21;1;5;2;L;2017;;5;X-SMALL;1;4;0;45;15;24,2;PARTIAL;;;0;1
2871;9;0;22,9666666666667;38,3;1;4;2;R;2017;;5;LARGE;6;5;1;38;18;27,7;NO;;;0;1
2872;8;0;9,33333333333333;33,4;1;5;2;R;2017;;5;MEDIUM;4;4;1;44;15;20,8;PARTIAL;;;0;1
2873;5;1;7,36666666666667;22,1;1;4;2;R;2017;;5;SMALL;2;4;0;40;20;17,7;NO;;;0;1
2874;2;1;9,73333333333333;23,2;1;5;2;L;2017;;5;MEDIUM;4;4;1;40;12;14,6;NO;;;0;1
2875;10;0;13,1333333333333;33;1;5;2;R;2017;;5;MEDIUM;4;4;1;46;22;17,7;NO;;;0;1
2876;12;1;10,4333333333333;28,3;1;5;2;L;2017;;5;MEDIUM;4;4;1;40;16;19,2;NO;;;0;1
2877;5;0;24,3;35;1;5;2;R;2017;;5;LARGE;4;4;1;45;27;20,8;PARTIAL;;;0;1
2878;9;0;16,6333333333333;51;1;6;2;L;2017;;5;LARGE;6;5;1;40;24;20,8;NO;;;0;1
2879;9;1;13,2666666666667;32,4;1;6;2;L;2017;;5;MEDIUM;4;4;1;38;20;27,7;NO;;;0;1
2880;9;1;15,1666666666667;31,5;1;6;2;R;2017;;5;MEDIUM;4;4;1;45;15;31,3;NO;;;0;1
2881;5;0;7,73333333333333;25,4;1;4;2;L;2017;;5;MEDIUM;3;4;0;40;22;14,6;YES;;;0;1
2882;11;0;9,3;24;1;5;2;R;2017;;5;SMALL;2;4;0;40;16;20,8;NO;;;0;1
2883;11;0;9,3;24,2;1;5;2;L;2017;;5;MEDIUM;3;4;0;49;16;22,5;NO;;;0;1
2884;13;0;11,4;41,7;1;5;2;L;2017;;5;LARGE;6;5;1;45;22;22,5;PARTIAL;;;0;1
2885;3;0;19,4333333333333;29,7;1;5;2;L;2016;;5;LARGE;6;5;1;51;24;41,7;NO;;;0;1
2886;3;0;10,3;58,5;1;5;2;L;2016;;5;LARGE;8;5;1;50;20;35,3;NO;;;0;1
2887;3;1;7,66666666666667;29,8;1;5;2;L;2016;;5;SMALL;2;4;0;45;20;31,3;NO;;;0;1
2888;12;1;11,2333333333333;27,3;1;5;2;L;2016;;5;SMALL;2;4;0;45;20;27,7;PARTIAL;;;0;1
2889;3;1;10,3333333333333;41,2;1;6;2;R;2016;;5;LARGE;6;5;1;46;23;41,7;PARTIAL;;;0;1
2890;11;0;9,1;14,3;0;5;2;R;2016;;5;X-SMALL;1;4;0;48;20;41,7;YES;;;0;1
2891;12;1;12,6666666666667;28,7;1;6;2;R;2016;;5;SMALL;2;4;0;45;20;27,7;NO;;;0;1
2892;9;1;116,766666666667;39,8;1;6;2;L;2016;;5;LARGE;6;5;1;44;16;31,3;NO;;;0;1
2893;3;1;14,1666666666667;34,2;1;5;2;L;2016;;5;MEDIUM;4;4;1;46;17;31,3;NO;;;0;1
2894;1;0;13,2;20;0;5;2;L;2016;;5;SMALL;2;4;0;45;11;44,3;NO;;;0;1
2895;10;0;9,4;29,7;1;5;2;L;2016;;5;MEDIUM;4;4;1;40;10;31,3;PARTIAL;;;0;1
2896;10;0;24,3333333333333;36;1;6;2;L;2016;;5;SMALL;2;4;0;43;20;17,7;YES;;;0;1
2897;9;0;7,26666666666667;31,2;1;5;2;L;2016;;5;SMALL;4;4;1;44;18;24,2;NO;;;0;1
2898;5;1;74,3333333333333;34,9;1;5;2;R;2016;;5;MEDIUM;4;4;1;52;30;31,3;YES;;;0;1
2899;11;1;39,3333333333333;25;1;5;2;R;2016;;5;SMALL;2;3;0;40;25;39,5;YES;;;0;1
2900;7;0;10,0666666666667;48,6;1;5;2;R;2016;;5;LARGE;6;5;1;43;10;27,7;PARTIAL;;;0;1
2901;10;0;14,6333333333333;30,3;1;6,5;2;R;2016;;5;MEDIUM;4;4;1;46;18;14,6;NO;;;0;1
2902;10;0;12,5333333333333;31,5;1;5;2;R;2016;;5;MEDIUM;4;4;1;43;15;27,7;PARTIAL;;;0;1
2903;12;0;9,2;31,9;1;5;2;L;2016;;5;MEDIUM;4;4;1;39;20;31,3;YES;;;0;1
2904;3;0;12,3666666666667;71;1;6;2;R;2016;;5;TIGER;10;6;4;40;20;20,8;NO;;;0;1
2905;10;0;24,3333333333333;36;1;6;2;L;2016;;5;SMALL;2;4;0;43;20;17,7;YES;;;0;1
2906;10;0;13,8666666666667;31,8;1;5;2;L;2016;;5;MEDIUM;4;4;1;40;17;27,7;PARTIAL;;;0;1
2907;5;1;7,63333333333333;23,5;1;4;2;R;2016;;5;MEDIUM;4;4;1;38;20;31,3;YES;;;0;1
2908;5;1;9,26666666666667;27,8;1;4;2;L;2016;;5;MEDIUM;4;4;1;40;18;27,7;NO;;;0;1
2909;10;1;9;27;1;6,5;2;L;2016;;5;SMALL;2;4;0;43;18;20,8;NO;;;0;1
2910;10;1;10,6666666666667;28,9;1;8;2;R;2016;;5;MEDIUM;4;4;1;49;17;22,5;PARTIAL;;;0;1
2911;2;0;8,13333333333333;16,5;0;5;2;R;2016;;5;X-SMALL;2;4;0;42;15;24,2;NO;;;0;1
2912;5;1;8,43333333333333;19,3;0;4;2;R;2016;;5;SMALL;2;4;0;35;20;24,2;PARTIAL;;;0;1
2913;10;1;16,9;25,3;1;5;2;L;2015;;5;MEDIUM;2;4;0;40;10;22,5;NO;;;0;1
2914;10;0;7,93333333333333;24,2;1;6;2;L;2015;;5;SMALL;2;4;0;46;20;31,3;NO;;;0;1
2915;5;0;69;31,4;1;5;2;L;2015;;5;MEDIUM;6;5;1;40;20;31,3;PARTIAL;;;0;1
2916;6;0;24,6333333333333;22,7;1;4;2;L;2015;;5;SMALL;2;4;0;41;15;31,3;NO;;;0;1
2917;10;1;6,93333333333333;22,4;1;5;2;R;2015;;5;MEDIUM;3;4;0;50;20;35,3;PARTIAL;;;0;1
2918;10;1;8,8;26;1;5;2;L;2015;;5;MEDIUM;3;4;0;44;25;35,3;PARTIAL;;;0;1
2919;10;0;12;32,6;1;5;2;R;2015;;5;MEDIUM;3;4;0;48;30;27,7;NO;;;0;1
2920;5;1;33,8333333333333;27;1;5;2;L;2015;;5;SMALL;3;4;0;42;17;24,2;YES;;;0;1
2921;5;1;8,13333333333333;24,3;1;5;2;R;2015;;5;MEDIUM;3;4;0;45;20;27,7;YES;;;0;1
2922;5;1;9,76666666666667;26,2;1;5;2;L;2015;;5;MEDIUM;3;4;0;45;18;27,7;YES;;;0;1
2923;7;0;6,36666666666667;36,4;1;5;2;L;2015;;5;LARGE;6;5;1;40;20;35,3;NO;;;0;1
2924;10;0;148,033333333333;34,8;1;6;2;R;2015;;5;MEDIUM;3;4;0;45;22;22,5;PARTIAL;;;0;1
2925;5;0;6,1;20,2;1;4;2;L;2015;;5;MEDIUM;3;4;0;38;20;31,3;PARTIAL;;;0;1
2926;3;1;7,93333333333333;35,1;1;5;2;R;2015;;5;LARGE;6;5;1;40;20;31,3;NO;;;0;1
2927;10;0;7,6;28,7;1;5;2;R;2015;;5;MEDIUM;3;4;0;42;20;27,7;NO;;;0;1
2928;11;1;8,2;17,8;0;5;2;R;2015;;5;SMALL;2;4;0;44;20;35,3;NO;;;0;1
2929;10;0;9,16666666666667;33,7;1;5;2;R;2015;;5;MEDIUM;3;4;0;42;16;27,7;YES;;;0;1
2930;5;1;9,2;28,4;1;4;2;L;2015;;5;MEDIUM;3;4;0;35;25;31,3;NO;;;0;1
2931;1;1;10,2;27,7;1;5;2;L;2015;;5;MEDIUM;3;4;0;42;20;31,3;PARTIAL;;;0;1
2932;11;0;9,16666666666667;24,6;1;5;2;R;2015;;5;MEDIUM;3;4;0;43;10;27,7;NO;;;0;1
2933;10;1;12,8666666666667;32;1;8;2;R;2015;;5;MEDIUM;3;4;0;45;15;22,5;NO;;;0;1
2934;10;1;14,7666666666667;20,3;1;7;2;L;2015;;5;MEDIUM;3;4;0;43;15;31,3;NO;;;0;1
2935;12;1;13,8333333333333;31,3;1;5;2;L;2015;;5;MEDIUM;6;5;1;40;15;24,2;NO;;;0;1
2936;2;1;6,73333333333333;17;0;5;2;R;2015;;5;SMALL;2;4;0;43;16;31,3;NO;;;0;1
2937;10;1;12,7;29;1;6,5;2;L;2015;;5;MEDIUM;3;4;0;40;25;22,5;YES;;;0;1
2938;3;1;10,2;29,4;1;4;2;R;2015;;5;MEDIUM;3;4;0;45;15;27,7;NO;;;0;1
2939;10;0;8,8;35,6;1;7;2;L;2015;;5;MEDIUM;3;4;0;45;18;24,2;NO;;;0;1
2940;10;1;11,5;26,7;1;5;2;R;2015;;5;MEDIUM;3;4;0;40;20;31,3;NO;;;0;1
2941;10;0;11,3333333333333;31,3;1;5;2;L;2015;;5;MEDIUM;3;4;0;40;22;31,3;NO;;;0;1
2942;10;1;6,26666666666667;18,3;0;6;2;L;2015;;5;SMALL;2;4;0;45;18;35,3;NO;;;0;1
2943;10;1;7,9;21,2;1;6;2;R;2015;;5;SMALL;2;4;0;46;20;27,7;NO;;;0;1
2944;1;0;71,8;20;0;6;2;L;2014;;4;X-SMALL;1;4;0;45;18;39,5;NO;;;0;1
2945;10;1;8,66666666666667;21,3;1;5;2;R;2014;;4;MEDIUM;3;4;0;45;10;27,7;PARTIAL;;;0;1
2946;10;1;22,0333333333333;26,2;1;5;2;L;2014;;4;MEDIUM;3;4;0;45;6;31,3;NO;;;0;1
2947;10;0;9,63333333333333;30,5;1;5;2;L;2014;;4;MEDIUM;3;4;0;52;25;22,5;NO;;;0;1
2948;5;1;24,2666666666667;25,5;1;5;2;R;2014;;4;SMALL;2;4;0;47;17;37,7;YES;;;0;1
2949;1;1;97,4;29;1;5;2;R;2014;;4;LARGE;3;4;0;44;14;39,5;NO;;;0;1
2950;12;1;43,5333333333333;31;1;7;2;R;2014;;4;MEDIUM;2;4;0;45;15;37,3;NO;;;0;1
2951;10;0;7,03333333333333;24,7;1;5;2;L;2014;;4;MEDIUM;3;4;0;43;9;29,5;YES;;;0;1
2952;10;0;8,63333333333333;34;1;7;2;R;2014;;4;MEDIUM;3;4;0;43;17;25,9;PARTIAL;;;0;1
2953;3;0;14,1666666666667;40;1;5;2;R;2014;;4;LARGE;6;4;1;43;15;27,7;PARTIAL;;;0;1
2954;3;0;72,2666666666667;85;1;5;2;L;2014;;4;TIGER;10;4;4;50;25;31,3;NO;;;0;1
2955;10;0;8,53333333333333;33;1;6;2;R;2014;;4;MEDIUM;3;4;0;45;20;31,3;NO;;;0;1
2956;5;0;14,5;32;1;5;2;L;2014;;4;LARGE;3;4;0;43;12;24,2;NO;;;0;1
2957;3;0;11,6;33;1;4;2;R;2014;;4;LARGE;6;4;1;45;15;31,3;NO;;;0;1
2958;11;1;9,26666666666667;21,3;1;4;2;L;2014;;4;MEDIUM;3;4;0;42;15;27,7;YES;;;0;1
2959;3;1;9,83333333333333;23,6;1;4;2;R;2014;;4;MEDIUM;3;4;0;39;8;24,2;YES;;;0;1
2960;6;0;13,6666666666667;24,8;1;5;2;L;2014;;4;MEDIUM;2;4;0;42;15;25,9;NO;;;0;1
2961;8;0;20,3666666666667;36,1;1;5;2;R;2014;;4;MEDIUM;3;4;0;43;15;22,5;PARTIAL;;;0;1
2962;11;1;9,1;20;0;4;2;L;2014;;4;SMALL;1;3;0;35;14;31,3;NO;;;0;1
2963;11;1;10,9666666666667;22,4;1;5;2;R;2014;;4;SMALL;2;4;0;40;20;27,7;PARTIAL;;;0;1
2964;12;0;47,7333333333333;34;1;7;2;R;2014;;4;MEDIUM;3;4;0;43;25;31,3;PARTIAL;;;0;1
2965;10;0;7,5;29,2;1;5;2;R;2014;;4;MEDIUM;3;4;0;40;19;35,3;NO;;;0;1
2966;3;0;8,03333333333333;44;1;5;2;R;2014;;4;LARGE;6;5;1;45;18;31,3;PARTIAL;;;0;1
2967;6;1;13,4333333333333;13,8;0;4;2;L;2014;;4;X-SMALL;1;4;0;45;22;27,7;PARTIAL;;;0;1
2968;3;1;13,5333333333333;30,8;1;5;2;R;2014;;4;MEDIUM;3;4;0;40;15;19,2;NO;;;0;1
2969;3;0;14,1333333333333;22,8;1;4;2;L;2013;;4;SMALL;2;4;0;40;18;35,3;PARTIAL;;;0;1
2970;9;1;8,1;33,7;1;6;2;R;2013;;4;LARGE;6;4;1;39;5;35,3;NO;;;0;1
2971;10;1;6,33333333333333;21,3;1;5;2;R;2013;;4;MEDIUM;3;4;0;45;13;39,5;PARTIAL;;;0;1
2972;5;1;114,966666666667;30,6;1;5;2;R;2013;;4;MEDIUM;3;4;0;40;21;49,5;YES;;;0;1
2973;4;0;8,1;21,5;1;5;2;R;2013;;4;SMALL;2;3;0;50;10;17,7;YES;;;0;1
2974;8;0;142,566666666667;51,5;1;6;2;R;2013;;4;LARGE;5;5;0;48;6;27,7;NO;;;0;1
2975;12;1;31,7;30,6;1;7;2;L;2013;;4;SMALL;2;4;0;45;15;37,3;PARTIAL;;;0;1
2976;5;0;9,13333333333333;27,7;1;4;2;L;2013;;4;MEDIUM;3;4;0;42;11;33,3;NO;;;0;1
2977;10;1;9,3;27,5;1;6;2;L;2013;;4;MEDIUM;3;4;0;51;21;27,7;NO;;;0;1
2978;12;1;10,1333333333333;31,7;1;6;2;L;2013;;4;MEDIUM;3;4;0;45;6;31,3;NO;;;0;1
2979;12;1;9,8;27,6;1;5;2;R;2013;;4;MEDIUM;3;4;0;43;20;31,3;PARTIAL;;;0;1
2980;12;1;11,5333333333333;28,7;1;5;2;L;2013;;4;MEDIUM;3;4;0;41;23;31,3;PARTIAL;;;0;1
2981;6;0;10,2666666666667;22,6;1;4;2;R;2013;;4;MEDIUM;2;4;0;35;20;35,3;NO;;;0;1
2982;10;1;9,2;21,5;1;4;2;L;2013;;4;MEDIUM;2;4;0;40;27;35,3;NO;;;0;1
2983;10;1;11,9666666666667;22,7;1;4;2;R;2013;;4;MEDIUM;2;4;0;35;15;31,3;NO;;;0;1
2984;10;0;6,23333333333333;21;1;5;2;R;2013;;4;MEDIUM;2;4;0;41;4;27,7;NO;;;0;1
2985;10;0;9,03333333333333;31,7;1;7;2;R;2013;;4;MEDIUM;3;4;0;45;25;25,9;PARTIAL;;;0;1
2986;10;0;11,9666666666667;33,1;1;5;2;R;2013;;4;SMALL;2;4;0;47;19;29,5;NO;;;0;1
2987;6;1;11,2;13,8;0;4;2;L;2013;;4;X-SMALL;1;4;0;45;20;24,2;PARTIAL;;;0;1
2988;2;1;11,2666666666667;22,2;1;6;2;R;2013;;4;SMALL;1;4;0;39;26;17,7;NO;;;0;1
2989;9;1;14,0666666666667;41;1;4;2;L;2012;;4;LARGE;6;4;1;40;10;31,3;NO;;;0;1
2990;1;0;79,8;19;0;6;2;R;2012;;4;SMALL;2;4;0;45;16;24,2;NO;;;0;1
2991;5;0;11,9;44;1;5;2;R;2012;;4;LARGE;6;4;1;44;18;35,3;YES;;;0;1
2992;5;0;17,5;39,6;1;5;2;L;2012;;4;LARGE;6;4;1;46;21;27,7;YES;;;0;1
2993;6;0;7,7;15;0;6;2;R;2012;;4;X-SMALL;2;3;0;38;28;29,5;NO;;;0;1
2994;6;0;9,26666666666667;16;0;6;2;L;2012;;4;X-SMALL;2;3;0;35;30;29,5;NO;;;0;1
2995;5;1;10,2333333333333;26;1;6;2;R;2012;;4;MEDIUM;2;4;0;38;14;33,3;YES;;;0;1
2996;5;1;12,2333333333333;27;1;6;2;L;2012;;4;MEDIUM;2;4;0;40;16;27,7;YES;;;0;1
2997;8;1;123,133333333333;37,6;1;8;2;R;2012;;4;MEDIUM;2;4;0;36;14;41,7;NO;;;0;1
2998;10;1;7,36666666666667;22;1;5;2;R;2011;;4;SMALL;2;3;0;39;17;44,3;YES;;;0;1
2999;10;1;8,76666666666667;22;1;5;2;L;2011;;4;SMALL;2;4;0;35;14;27,7;NO;;;0;1
3000;3;1;7,8;20;0;5;2;R;2011;;4;SMALL;2;3;0;49;25;27,7;YES;;;0;1
3001;3;0;55,9666666666667;67,7;1;6;2;R;2011;;4;LARGE;6;4;1;43;0;22,5;NO;;;0;1
3002;10;1;8,56666666666667;26,7;1;5;2;R;2011;;4;MEDIUM;2;4;0;43;16;24,2;NO;;;0;1
3003;5;0;6,63333333333333;26;1;5;2;R;2011;;4;MEDIUM;3;4;0;45;26;31,3;YES;;;0;1
3004;12;0;12,8333333333333;36;1;5;2;R;2011;;4;LARGE;5;5;0;51;27;35,3;NO;;;0;1
3005;10;0;6,73333333333333;23;1;5;2;R;2011;;4;MEDIUM;2;4;0;45;10;39,5;NO;;;0;1
3006;3;0;74,8666666666667;33;1;5;2;L;2010;;4;LARGE;3;4;0;40;14;22,5;NO;;;0;1
3007;9;0;53,9666666666667;26;1;4;2;L;2010;;4;MEDIUM;3;4;0;40;19;33,3;NO;;;0;1
3008;8;0;58,6666666666667;38;1;5;2;R;2010;;4;LARGE;5;4;0;41;24;46,7;NO;;;0;1
3009;11;0;78,2666666666667;24;1;6;2;L;2010;;4;SMALL;1;3;0;48;17;35,3;NO;;;0;1
3010;10;0;63,9;36;1;6;2;L;2009;;4;MEDIUM;2;3;0;46;6;31,3;NO;;;0;1
3011;1;0;12,6;19,5;0;5;2;L;2009;;4;SMALL;2;4;0;44;15;35,3;NO;;;0;1
3012;5;0;72,9;41;1;6;2;R;2009;;4;MEDIUM;3;3;0;43;9;22,5;YES;;;0;1
3013;10;1;9,96666666666667;27;1;5;2;L;2009;;4;SMALL;2;3;0;45;21;25,9;NO;;;0;1
3014;10;0;10,8;34;1;5;2;L;2009;;4;MEDIUM;2;4;0;41;14;46,7;NO;;;0;1
3015;6;1;24,8333333333333;15;0;5;2;R;2009;;4;X-SMALL;1;3;0;47;30;31,3;NO;;;0;1
3016;10;1;12,8;20;0;5;2;L;2009;;4;MEDIUM;2;4;0;45;24;35,3;NO;;;0;1
3017;3;0;12,6;47;1;5;2;L;2009;;4;LARGE;6;5;1;46;20;31,3;NO;;;0;1
3018;11;1;66,5666666666667;20;0;5;2;R;2009;;4;X-SMALL;1;3;0;50;15;27,7;NO;;;0;1
3019;10;0;10,8666666666667;37;1;6;2;R;2009;;4;MEDIUM;3;4;0;43;20;29,5;NO;;;0;1
3020;7;1;106,333333333333;36;1;5;2;R;2009;;4;MEDIUM;3;4;0;41;3;29,5;NO;;;0;1
3021;5;1;8,93333333333333;30;1;5;2;R;2008;;3;MEDIUM;3;4;0;45;12;31,3;NO;;;0;1
3022;1;0;155,8;20;0;5;2;R;2008;;3;SMALL;1;3;0;48;9;17,7;NO;;;0;1
3023;5;1;80,2666666666667;29,5;1;5;2;R;2008;;3;LARGE;3;4;0;51;13;14,6;NO;;;0;1
3024;5;0;63,5666666666667;31;1;5;2;L;2008;;3;MEDIUM;2;3;0;41;28;24,2;YES;;;0;1
3025;10;0;14,5;36;1;6;2;L;2008;;3;MEDIUM;3;4;0;41;8;27,7;NO;;;0;1
3026;12;0;12,8333333333333;32;1;5;2;R;2008;;3;MEDIUM;3;4;0;45;18;25,9;NO;;;0;1
3027;12;0;15,8666666666667;31;1;5;2;L;2008;;3;MEDIUM;3;4;0;48;20;27,7;NO;;;0;1
3028;11;0;72,4666666666667;21;1;5;2;L;2008;;3;SMALL;2;3;0;48;30;33,3;YES;;;0;1
3029;5;1;7,33333333333333;23,5;1;5;2;R;2008;;3;MEDIUM;2;4;0;46;13;27,7;NO;;;0;1
3030;8;0;12,4333333333333;40;1;5;2;R;2008;;3;LARGE;3;4;0;49;18;25,9;NO;;;0;1
3031;12;0;54,2666666666667;34;1;5;2;L;2008;;3;LARGE;6;4;1;50;34;22,5;NO;;;0;1
3032;5;1;10,2666666666667;28;1;5;2;R;2008;;3;MEDIUM;3;4;0;47;20;14,6;NO;;;0;1
3033;3;0;10,5;47;1;5;2;R;2008;;3;LARGE;6;5;1;41;23;24,2;NO;;;0;1
3034;3;0;12,7;40;1;5;2;R;2008;;3;LARGE;6;4;1;42;28;22,5;NO;;;0;1
3035;10;1;12,4333333333333;30;1;6;2;R;2007;;3;MEDIUM;2;4;0;50;16;14,6;NO;;;0;1
3036;10;1;14,5333333333333;30;1;6;2;L;2007;;3;MEDIUM;2;4;0;46;18;31,3;NO;;;0;1
